ID,Name,Age,City,Join Date,Salary,Email,Notes,Unnamed: 0
1738,Bob,30,,1 Jan 2021,fifty thousand,,Excellent!,21
4269,BOB,150,NY,1 Jan 2021,fifty thousand,,Good,6
9261,Charlie,150,Delhi,1 Jan 2021,50000,user.com,,81
4510,Bob,25,new york,,75000,,#Special@Char$,97
2875,Charlie,-5,,,,,,8
9132,,twenty,,2021/01/01,,,#Special@Char$,57
3165,BOB,-5,DEL,,,user.com,Good,6
6385,,,DEL,2021/01/01,,user@example.com,Excellent!,14
1158,Alic,,,01/01/2021,75000,,N/A,65
1170,Ch@rlie,25,Delhi,,75000,user@example.com,N/A,48
8311,Charlie,-5,,01/01/2021,75000,,Good,94
3848,,,New York,01/01/2021,50000,,,51
5961,Charlie,25,NY,01/01/2021,,user@example.com,Excellent!,94
2146,Alic,25,new york,,50000,,#Special@Char$,67
3935,,-5,,1 Jan 2021,50000,user@example.com,Excellent!,100
4148,Bob,-5,Delhi,,120000,,Good,20
4053,,150,,2021/01/01,120000,user.com,N/A,2
7476,BOB,,DEL,,fifty thousand,user.com,,84
4559,Alic,25,Delhi,,75000,,Good,30
5276,,25,new york,01/01/2021,50000,user@@example,N/A,46
6623,Charlie,,NY,01/01/2021,50000,,Good,85
8897,Alic,25,new york,2021/01/01,75000,user@example.com,,46
9443,,twenty,new york,2021/01/01,-1000,user@@example,#Special@Char$,25
4044,Ch@rlie,,NY,,75000,user@@example,Excellent!,91
8234,,-5,DEL,01/01/2021,fifty thousand,user@example.com,,95
3414,BOB,25,,2021/01/01,50000,user@@example,N/A,76
7790,,-5,,,120000,user@@example,N/A,86
9817,Charlie,,,2021/01/01,,,Excellent!,60
4088,Ch@rlie,25,,,,user.com,,90
3734,Charlie,,delhi,01/01/2021,120000,user.com,,6
3397,,30,delhi,,,,Good,56
7626,,twenty,NY,2021-01-01,50000,,,71
3267,Alic,twenty,new york,2021/01/01,fifty thousand,user@@example,Good,20
8425,Bob,-5,Delhi,01/01/2021,75000,,#Special@Char$,51
1087,Bob,,,2021/01/01,fifty thousand,user.com,,86
2674,,twenty,,2021-01-01,-1000,user@@example,Good,93
8302,Ch@rlie,150,NY,2021/01/01,120000,,,9
6915,Bob,25,Delhi,2021/01/01,,user.com,,68
3246,Bob,45,new york,,-1000,,Excellent!,87
5509,Alic,30,Delhi,1 Jan 2021,-1000,user.com,,73
3037,,25,,2021-01-01,fifty thousand,,Excellent!,46
1519,Bob,,,,,user@example.com,N/A,69
2709,Alice,30,new york,2021/01/01,,user@@example,N/A,25
1838,Alic,30,Delhi,1 Jan 2021,75000,user@@example,#Special@Char$,36
7779,Ch@rlie,,Delhi,2021/01/01,50000,,Excellent!,1
1439,BOB,,new york,2021/01/01,50000,user@example.com,N/A,42
5179,Alic,30,DEL,,,user@example.com,Good,86
6886,,150,,1 Jan 2021,,user.com,,92
9813,Bob,,,1 Jan 2021,fifty thousand,user.com,N/A,93
2920,Alic,30,NY,01/01/2021,,user.com,,55
5583,,30,,01/01/2021,75000,user.com,,4
1547,Alic,45,NY,01/01/2021,75000,user@example.com,Excellent!,70
1387,BOB,45,New York,01/01/2021,fifty thousand,user.com,#Special@Char$,67
9151,Alic,,DEL,1 Jan 2021,-1000,,Good,18
8932,Ch@rlie,,Delhi,1 Jan 2021,75000,,N/A,35
5590,,25,,2021-01-01,,user.com,N/A,88
1438,Alice,,Delhi,,fifty thousand,user@@example,,5
8711,Alic,twenty,,2021-01-01,fifty thousand,,Excellent!,78
7887,Bob,,,01/01/2021,50000,user@example.com,,66
2049,Bob,25,new york,1 Jan 2021,fifty thousand,user@@example,N/A,62
2489,,,NY,2021-01-01,-1000,user@example.com,Good,61
2311,,45,DEL,,120000,user.com,,33
1685,,,NY,1 Jan 2021,,user.com,,50
2230,Bob,twenty,New York,2021-01-01,120000,user@example.com,,48
8129,Charlie,,DEL,1 Jan 2021,,user@@example,#Special@Char$,37
3568,Bob,twenty,Delhi,2021/01/01,50000,user.com,Good,27
2168,Alic,-5,new york,2021/01/01,-1000,user@@example,Good,45
4495,,,New York,,120000,user.com,,59
2323,,150,,,fifty thousand,user.com,Excellent!,38
8605,Alice,30,,,,,#Special@Char$,66
8746,Bob,150,New York,,50000,,Good,36
9280,Ch@rlie,,,1 Jan 2021,,user@example.com,Good,29
9280,,30,DEL,1 Jan 2021,,user.com,,17
6121,BOB,30,,01/01/2021,fifty thousand,user.com,N/A,39
7849,Charlie,,,2021/01/01,-1000,,,13
7382,Bob,twenty,New York,,120000,user@example.com,N/A,17
4808,Ch@rlie,25,NY,01/01/2021,,user@@example,,54
1990,BOB,150,New York,1 Jan 2021,,user.com,,36
1138,Alice,twenty,New York,,50000,,Good,82
8474,Alice,,new york,2021-01-01,,user.com,,71
4784,Alic,45,DEL,2021-01-01,fifty thousand,,N/A,56
5717,Bob,-5,NY,2021-01-01,120000,user@@example,Good,10
3873,,25,Delhi,2021/01/01,120000,,Good,46
2139,Charlie,25,new york,2021/01/01,75000,user.com,,83
5907,Alic,,NY,1 Jan 2021,120000,,#Special@Char$,68
4154,Ch@rlie,25,new york,2021-01-01,fifty thousand,,,47
8938,Alic,45,,,,user@example.com,,69
8885,Alice,30,New York,2021/01/01,75000,user.com,N/A,19
5240,Ch@rlie,150,new york,1 Jan 2021,fifty thousand,,Good,3
6876,BOB,-5,delhi,1 Jan 2021,,,Good,84
3903,Bob,twenty,DEL,2021-01-01,,,Good,4
6172,,,,,,user.com,Excellent!,9
3949,,,Delhi,1 Jan 2021,-1000,user@@example,#Special@Char$,40
2166,Alic,,,2021-01-01,,,#Special@Char$,90
3203,Bob,,Delhi,,120000,user@@example,Excellent!,4
8052,BOB,150,,01/01/2021,50000,user@example.com,,1
5482,Alic,45,NY,1 Jan 2021,120000,user.com,Good,38
1887,,,DEL,,,,#Special@Char$,44
3557,Ch@rlie,45,DEL,2021/01/01,50000,,#Special@Char$,28
2392,,30,NY,,75000,user@example.com,#Special@Char$,5
6669,Alic,25,Delhi,01/01/2021,,,Excellent!,78
9474,Alic,twenty,Delhi,01/01/2021,120000,user@@example,Excellent!,76
3391,Charlie,45,delhi,2021/01/01,fifty thousand,,#Special@Char$,12
7302,,150,Delhi,,fifty thousand,user@example.com,N/A,12
9952,BOB,-5,Delhi,2021-01-01,fifty thousand,user@@example,,56
2908,Bob,,,2021/01/01,120000,user@example.com,#Special@Char$,72
5678,,30,Delhi,2021-01-01,120000,,,37
3636,,30,NY,,120000,,,20
5198,Ch@rlie,25,New York,2021/01/01,50000,user@@example,N/A,8
9495,Ch@rlie,25,New York,,,user@example.com,N/A,87
6618,Ch@rlie,twenty,Delhi,2021-01-01,-1000,user.com,N/A,51
5581,Alice,twenty,new york,2021-01-01,120000,user.com,,73
1753,BOB,150,Delhi,,50000,,,12
4415,,45,delhi,2021-01-01,-1000,,Excellent!,84
4595,BOB,25,new york,2021/01/01,120000,,#Special@Char$,11
1359,,,,01/01/2021,120000,,,57
2765,,45,New York,01/01/2021,50000,,N/A,19
4438,,,NY,1 Jan 2021,75000,,,28
1719,,150,,,-1000,user@@example,Good,59
6724,,30,new york,,,user@example.com,,11
4178,Bob,150,delhi,2021-01-01,,user.com,#Special@Char$,12
4076,Ch@rlie,25,,01/01/2021,50000,,Good,53
5953,Alic,,NY,1 Jan 2021,50000,,Excellent!,23
3526,Alice,,New York,1 Jan 2021,50000,,,67
1526,Alice,twenty,DEL,1 Jan 2021,,user.com,N/A,79
2143,Alice,,Delhi,2021-01-01,75000,user@@example,,40
9759,Ch@rlie,25,NY,,,user.com,Excellent!,93
5659,Charlie,150,New York,01/01/2021,-1000,user@example.com,Excellent!,11
5018,BOB,,,2021/01/01,120000,user@@example,Good,36
4519,,twenty,new york,01/01/2021,-1000,user.com,,18
5806,Alic,-5,,1 Jan 2021,50000,,#Special@Char$,51
9824,,twenty,delhi,2021-01-01,75000,,#Special@Char$,0
3832,,-5,new york,1 Jan 2021,,,Good,13
5995,Bob,twenty,,,,user@@example,,5
6486,,,new york,1 Jan 2021,,user@@example,Excellent!,30
6855,Alic,twenty,NY,2021-01-01,,user.com,,80
8242,BOB,,New York,,,,Good,80
3091,Bob,30,NY,01/01/2021,120000,user.com,#Special@Char$,27
3395,,45,,2021/01/01,-1000,user@example.com,Good,91
6047,Bob,150,New York,2021-01-01,120000,,,44
7188,Alice,150,delhi,01/01/2021,75000,user@@example,,30
5273,,45,,,fifty thousand,user.com,,18
1732,Ch@rlie,twenty,,,fifty thousand,user@example.com,Excellent!,55
7109,Ch@rlie,,New York,,120000,user@@example,,19
9536,Alice,,New York,,75000,user.com,Excellent!,97
3555,Charlie,twenty,DEL,,50000,,Good,79
1173,,,,01/01/2021,120000,user@example.com,,31
4973,Alic,150,delhi,1 Jan 2021,50000,,Excellent!,94
3585,,25,delhi,2021/01/01,-1000,,#Special@Char$,56
1709,Alic,150,New York,,fifty thousand,,,27
5415,Bob,25,,1 Jan 2021,50000,user@@example,#Special@Char$,92
2235,Charlie,,Delhi,,120000,user@@example,N/A,6
3633,Alic,,NY,,,,#Special@Char$,53
1913,Alic,-5,Delhi,,120000,user@@example,,10
4992,Alic,-5,,2021-01-01,-1000,user.com,N/A,67
3430,,45,NY,,50000,user@@example,,68
9419,BOB,,,1 Jan 2021,50000,user@example.com,N/A,29
9501,BOB,150,,,50000,user.com,Good,46
9128,BOB,,,,50000,,,89
2978,,25,New York,,120000,user@@example,,90
3108,Ch@rlie,25,delhi,2021-01-01,fifty thousand,user@@example,N/A,21
2922,Charlie,150,,,fifty thousand,,Excellent!,56
3971,Ch@rlie,,New York,2021/01/01,50000,user@@example,Excellent!,33
5669,,twenty,,2021/01/01,-1000,,#Special@Char$,4
7464,Alic,150,,1 Jan 2021,-1000,user@example.com,,28
4813,,150,delhi,,75000,user.com,,16
7628,,-5,delhi,,75000,user@@example,,94
2951,BOB,30,DEL,,75000,user.com,Good,7
9534,Alic,25,Delhi,1 Jan 2021,50000,user@example.com,,86
9808,,-5,Delhi,2021/01/01,75000,user@example.com,,34
2990,,,DEL,2021-01-01,75000,user.com,#Special@Char$,31
2886,Alic,45,NY,2021/01/01,-1000,user.com,,32
1393,,twenty,delhi,1 Jan 2021,,,N/A,48
8952,Charlie,twenty,New York,2021-01-01,fifty thousand,user.com,Excellent!,73
1606,Bob,,NY,,-1000,,,94
3442,Alice,-5,DEL,,,,#Special@Char$,43
2741,Alice,-5,delhi,2021-01-01,,user@example.com,Good,70
7144,BOB,25,delhi,1 Jan 2021,-1000,,,89
9677,Charlie,,NY,1 Jan 2021,120000,,#Special@Char$,63
4263,Alic,150,,01/01/2021,50000,user.com,,67
4121,Bob,30,,1 Jan 2021,,user.com,,93
2121,,30,,01/01/2021,,user.com,#Special@Char$,18
1653,,,,,fifty thousand,user@@example,Good,3
6196,Ch@rlie,,,2021-01-01,120000,user@@example,N/A,43
3468,Bob,30,new york,2021-01-01,120000,user@example.com,,76
8445,Bob,,NY,01/01/2021,,user.com,#Special@Char$,92
1197,,150,,2021/01/01,75000,user@@example,,74
7802,Charlie,30,new york,,fifty thousand,,Excellent!,53
9489,BOB,45,Delhi,,,,N/A,50
6138,,25,new york,,fifty thousand,user@example.com,,98
8110,Ch@rlie,,,1 Jan 2021,120000,user@example.com,,52
6521,Charlie,150,,01/01/2021,fifty thousand,user@@example,,15
9592,,150,NY,2021-01-01,,user.com,#Special@Char$,39
2567,,150,DEL,,,user@example.com,Good,39
6199,BOB,-5,New York,01/01/2021,fifty thousand,,,60
5785,Alic,twenty,DEL,2021/01/01,75000,user@example.com,Good,98
8066,,twenty,DEL,2021-01-01,75000,,,70
1243,Ch@rlie,-5,Delhi,,120000,,,86
3868,Ch@rlie,-5,DEL,2021-01-01,-1000,user@example.com,,55
4450,,45,delhi,1 Jan 2021,120000,,N/A,17
2682,Alic,,delhi,,fifty thousand,user@example.com,N/A,21
3917,Alic,twenty,DEL,1 Jan 2021,120000,user@example.com,Excellent!,96
4062,BOB,150,,,fifty thousand,user.com,,34
7229,BOB,,,,-1000,,,72
9115,,30,new york,,fifty thousand,user@@example,N/A,58
1067,Ch@rlie,30,New York,1 Jan 2021,,user@example.com,Excellent!,25
9071,Bob,,new york,,50000,user@@example,,13
7704,Bob,-5,DEL,,-1000,,,35
9175,Alice,30,NY,2021-01-01,50000,user@@example,Good,77
7149,,45,New York,1 Jan 2021,75000,,,28
5091,Ch@rlie,,new york,,50000,user.com,,48
2809,Alice,25,NY,2021/01/01,,user@example.com,,42
9786,BOB,25,NY,,120000,,,35
5135,Charlie,-5,new york,,75000,,,92
2524,,-5,delhi,,50000,user@@example,,41
3540,Alic,30,new york,1 Jan 2021,120000,user.com,Excellent!,0
8565,,30,new york,2021-01-01,50000,user.com,,1
5529,Charlie,30,DEL,01/01/2021,75000,,Excellent!,3
7822,Charlie,150,,2021-01-01,-1000,,Good,97
7178,Bob,150,New York,1 Jan 2021,120000,,Excellent!,68
9666,BOB,25,NY,2021/01/01,120000,user.com,,52
4812,,-5,Delhi,,fifty thousand,user@example.com,#Special@Char$,84
3438,Ch@rlie,twenty,NY,,fifty thousand,user@example.com,,32
7711,Charlie,twenty,DEL,,,,,73
4044,Ch@rlie,,NY,,75000,user@@example,Excellent!,91
7369,BOB,45,Delhi,01/01/2021,,,,11
1157,Bob,twenty,,01/01/2021,-1000,,N/A,69
1627,Ch@rlie,150,,01/01/2021,-1000,,#Special@Char$,88
9172,Ch@rlie,30,Delhi,2021/01/01,120000,user.com,N/A,6
4533,Bob,25,NY,,fifty thousand,user.com,,93
4371,Charlie,twenty,delhi,,-1000,user.com,,63
9042,Ch@rlie,,DEL,2021/01/01,-1000,user@example.com,,72
9686,Alice,-5,DEL,1 Jan 2021,-1000,user@example.com,#Special@Char$,10
1422,BOB,150,new york,,,user@example.com,,81
7304,BOB,45,,2021/01/01,75000,user.com,,36
3440,Alic,25,,1 Jan 2021,,user@@example,,19
3901,Alic,twenty,Delhi,,120000,user@@example,,17
2771,Alic,25,,2021/01/01,120000,user@@example,N/A,63
5243,,,new york,,,user.com,#Special@Char$,11
9619,Alic,30,New York,01/01/2021,,user@example.com,Excellent!,94
4728,Ch@rlie,,delhi,1 Jan 2021,fifty thousand,user.com,Excellent!,70
5623,Ch@rlie,twenty,,01/01/2021,fifty thousand,user@example.com,,2
3994,Ch@rlie,45,delhi,,fifty thousand,,Good,70
7299,Alice,,NY,,-1000,user.com,Good,21
7993,,30,new york,,50000,,N/A,25
4678,Ch@rlie,twenty,DEL,,,,Good,71
2639,Bob,30,new york,2021/01/01,fifty thousand,user@example.com,N/A,99
3797,Alic,,new york,2021-01-01,75000,user@example.com,#Special@Char$,83
1672,Alic,twenty,DEL,01/01/2021,-1000,user.com,#Special@Char$,73
5456,,150,,1 Jan 2021,,user@example.com,N/A,45
6371,Ch@rlie,25,New York,2021-01-01,-1000,user@example.com,N/A,100
5573,BOB,45,Delhi,,50000,,#Special@Char$,60
5533,BOB,25,delhi,1 Jan 2021,,user@@example,N/A,24
6963,Charlie,,new york,2021-01-01,120000,,Excellent!,77
1612,Ch@rlie,150,delhi,2021-01-01,,user@@example,Excellent!,99
1528,Alic,,DEL,2021/01/01,120000,user@@example,#Special@Char$,46
4463,,45,Delhi,,-1000,user.com,N/A,98
1621,Alice,30,New York,2021-01-01,fifty thousand,,Good,86
5762,Ch@rlie,30,,2021/01/01,-1000,user@@example,Excellent!,62
1152,Charlie,25,,1 Jan 2021,75000,,Excellent!,27
3744,,30,new york,2021-01-01,,user.com,#Special@Char$,17
6582,BOB,150,NY,2021/01/01,,,,57
4527,,25,Delhi,,fifty thousand,,Excellent!,38
7086,,25,,1 Jan 2021,-1000,,Excellent!,1
4698,,,,,-1000,user.com,,68
5933,,twenty,new york,1 Jan 2021,-1000,user@example.com,N/A,76
2512,,,DEL,2021/01/01,fifty thousand,user@example.com,#Special@Char$,50
5161,BOB,-5,Delhi,2021-01-01,120000,,#Special@Char$,10
2956,BOB,,DEL,2021-01-01,120000,user.com,,64
5544,Charlie,,delhi,,120000,user@@example,#Special@Char$,95
9977,Charlie,-5,NY,2021-01-01,,user@example.com,#Special@Char$,24
4350,Bob,twenty,New York,2021-01-01,,,N/A,1
4534,,,Delhi,2021-01-01,-1000,user@example.com,,70
2703,,25,NY,,,,N/A,2
4267,Alice,,Delhi,2021-01-01,,user@example.com,,8
9259,BOB,,,2021-01-01,-1000,,#Special@Char$,13
5102,Charlie,45,delhi,,-1000,,N/A,65
8668,Bob,45,Delhi,01/01/2021,-1000,user.com,#Special@Char$,44
7869,Ch@rlie,30,,,50000,user@@example,#Special@Char$,34
5166,,-5,New York,2021/01/01,,user@@example,,93
1955,BOB,30,NY,,75000,user.com,N/A,51
9767,Alic,,,,,user@example.com,Good,6
3993,Ch@rlie,,new york,2021-01-01,,,Excellent!,13
7831,Alice,,,,fifty thousand,user.com,N/A,77
8092,BOB,,new york,2021/01/01,fifty thousand,,Good,93
8341,Alic,twenty,,2021/01/01,,,,93
7291,,45,DEL,2021-01-01,75000,,Excellent!,62
5835,Charlie,-5,,2021/01/01,-1000,user@example.com,Good,59
7182,Alic,,,2021-01-01,fifty thousand,,Excellent!,33
4707,,150,new york,1 Jan 2021,50000,,Good,92
1721,Alice,,,,,user.com,Excellent!,46
2041,BOB,twenty,NY,1 Jan 2021,,user@example.com,,56
8014,Alice,45,delhi,2021-01-01,-1000,,,26
9837,,25,,2021/01/01,fifty thousand,user@example.com,,60
7045,Charlie,,new york,,,,#Special@Char$,19
7878,Ch@rlie,30,new york,2021/01/01,,,,41
3935,,-5,,1 Jan 2021,50000,user@example.com,Excellent!,100
1782,Bob,,delhi,,50000,user@@example,,71
1750,Bob,30,delhi,01/01/2021,50000,,Excellent!,31
3019,Charlie,,Delhi,01/01/2021,-1000,user@@example,,80
5033,BOB,25,delhi,,,,,72
9835,Ch@rlie,twenty,New York,,75000,user.com,#Special@Char$,70
2437,Alic,,,,75000,user@@example,N/A,75
2718,Charlie,twenty,NY,,120000,user@@example,N/A,12
4700,,25,DEL,1 Jan 2021,120000,user@@example,,30
3930,BOB,twenty,new york,2021/01/01,-1000,user@example.com,,90
2998,Alic,25,New York,01/01/2021,,user@example.com,,75
1984,Alic,-5,new york,,-1000,,,50
1121,Bob,twenty,delhi,1 Jan 2021,50000,user.com,Excellent!,67
2424,,25,DEL,,-1000,user@@example,,66
4015,Charlie,twenty,,2021/01/01,75000,,,6
3979,Charlie,25,new york,1 Jan 2021,75000,user@@example,Excellent!,79
7553,BOB,,New York,01/01/2021,-1000,user@@example,Excellent!,77
2904,BOB,,DEL,2021/01/01,75000,user@example.com,,81
7939,,30,,01/01/2021,,,,58
5002,Charlie,-5,,1 Jan 2021,,user.com,Good,10
1578,Bob,150,DEL,2021/01/01,50000,,Excellent!,92
2323,,150,,,fifty thousand,user.com,Excellent!,38
3441,,45,NY,,50000,,,24
2814,Bob,30,new york,,75000,user@@example,,64
6046,BOB,-5,Delhi,1 Jan 2021,50000,,,24
9977,Charlie,twenty,New York,,120000,user@@example,Excellent!,63
1485,Charlie,30,NY,1 Jan 2021,120000,,,29
4014,,,DEL,,120000,user@example.com,Excellent!,85
1333,Alic,150,Delhi,1 Jan 2021,120000,,N/A,64
7670,BOB,45,,2021-01-01,120000,,Excellent!,43
9490,BOB,,new york,1 Jan 2021,50000,,,65
5178,Bob,25,NY,2021-01-01,120000,,,51
2013,Charlie,150,new york,1 Jan 2021,75000,,Good,84
8607,Bob,150,Delhi,2021/01/01,,,,50
7039,,,delhi,,fifty thousand,user.com,N/A,85
4116,Bob,45,,2021/01/01,fifty thousand,,,80
4811,,45,DEL,2021-01-01,120000,user.com,Good,20
8617,Alic,150,New York,,50000,,#Special@Char$,38
3939,Charlie,,Delhi,1 Jan 2021,75000,user@@example,Excellent!,40
9992,Ch@rlie,150,New York,,75000,user.com,#Special@Char$,29
4197,Bob,,NY,,75000,user@@example,,43
9524,,30,DEL,2021/01/01,-1000,user@@example,,14
9221,Charlie,30,,1 Jan 2021,120000,,Excellent!,42
3149,,25,,1 Jan 2021,120000,user.com,,99
1474,Bob,,,01/01/2021,-1000,user@example.com,,79
8454,,,new york,,75000,user.com,Good,73
4965,Alic,30,new york,1 Jan 2021,120000,,,29
7116,Ch@rlie,30,Delhi,2021-01-01,,,N/A,30
4830,Bob,,DEL,01/01/2021,50000,,Good,56
7773,Alic,150,New York,2021/01/01,,,Good,72
5923,Alice,,NY,01/01/2021,120000,,,20
1019,Alic,-5,,01/01/2021,50000,user@@example,,73
9452,,-5,,2021-01-01,-1000,user@example.com,,1
1986,Bob,,Delhi,,fifty thousand,user.com,Good,29
6003,Ch@rlie,30,NY,,-1000,,N/A,95
8515,BOB,,,1 Jan 2021,,,,56
5843,Ch@rlie,150,Delhi,2021-01-01,120000,,,72
6870,BOB,,NY,2021/01/01,,,,4
2865,,45,Delhi,,-1000,,,23
8019,,30,new york,1 Jan 2021,-1000,,Good,53
3049,BOB,45,,,,user@@example,N/A,92
3224,Charlie,twenty,new york,01/01/2021,fifty thousand,,N/A,38
5374,Alice,45,new york,,120000,,Excellent!,74
8056,,,DEL,,-1000,,,92
3627,,25,DEL,2021-01-01,,user.com,,73
7829,Charlie,-5,NY,01/01/2021,75000,,,56
5681,BOB,,DEL,1 Jan 2021,,user@@example,Good,56
6329,Ch@rlie,twenty,delhi,,,user.com,#Special@Char$,31
8318,,,,2021-01-01,fifty thousand,user@example.com,Excellent!,17
1660,,150,NY,01/01/2021,,,,45
9596,BOB,150,delhi,2021/01/01,50000,,Good,13
2287,BOB,30,,2021/01/01,120000,user@@example,,85
7767,Charlie,,NY,2021/01/01,120000,user@@example,N/A,22
7311,,150,,01/01/2021,120000,,,18
2083,Alic,-5,delhi,01/01/2021,75000,,,45
6209,Alice,-5,,1 Jan 2021,,,Good,53
2154,BOB,30,new york,2021/01/01,,user.com,#Special@Char$,26
2037,Bob,45,Delhi,01/01/2021,75000,user@@example,Good,93
9850,Charlie,30,Delhi,2021/01/01,50000,,Good,14
2817,BOB,30,delhi,01/01/2021,50000,user@example.com,,69
4874,Alice,,DEL,,,user@@example,Excellent!,91
8803,Bob,150,New York,2021/01/01,50000,user.com,Excellent!,64
6488,,-5,Delhi,,fifty thousand,,,0
8622,Bob,twenty,new york,,,user@example.com,,99
6620,,,New York,,,,Excellent!,53
3336,Charlie,25,delhi,2021-01-01,,user@@example,N/A,4
3224,,150,Delhi,2021/01/01,120000,user.com,N/A,91
1272,,150,Delhi,,50000,user.com,,17
6072,Alice,150,delhi,2021/01/01,50000,user@@example,#Special@Char$,84
8901,Alic,30,New York,,,,#Special@Char$,42
4048,Alice,,Delhi,01/01/2021,120000,,,11
4053,Charlie,twenty,New York,2021/01/01,,user.com,Good,71
9459,Alice,30,new york,1 Jan 2021,,,N/A,98
8786,,,New York,01/01/2021,,,Good,0
1775,Ch@rlie,45,Delhi,2021-01-01,75000,user@@example,N/A,92
4005,Bob,25,new york,01/01/2021,fifty thousand,,N/A,86
7793,,-5,delhi,2021/01/01,,user@@example,Excellent!,90
2475,BOB,-5,,,fifty thousand,user@example.com,#Special@Char$,49
8583,Ch@rlie,-5,new york,,fifty thousand,,Excellent!,6
3925,Bob,25,New York,,120000,user@@example,Excellent!,82
5375,Alic,25,Delhi,2021/01/01,,user@example.com,,49
9757,Charlie,twenty,new york,01/01/2021,,user.com,N/A,13
2858,,150,DEL,1 Jan 2021,50000,user.com,Excellent!,27
7828,Alic,150,,1 Jan 2021,fifty thousand,,,35
3101,Charlie,twenty,,2021/01/01,fifty thousand,user.com,Excellent!,15
4313,BOB,30,delhi,,-1000,user@example.com,#Special@Char$,94
2854,,-5,new york,01/01/2021,fifty thousand,user@@example,Good,78
8116,,45,delhi,2021-01-01,75000,user@example.com,,88
3937,Alic,45,New York,,,user.com,,77
9849,,150,NY,2021/01/01,,,Good,4
2391,,-5,,,120000,user@example.com,,20
3287,Ch@rlie,30,DEL,01/01/2021,75000,user@@example,#Special@Char$,65
7797,,30,NY,1 Jan 2021,,user@example.com,#Special@Char$,61
7399,Bob,-5,,1 Jan 2021,-1000,user.com,Good,7
7498,BOB,twenty,,2021/01/01,,user@@example,,57
9757,Charlie,,delhi,,75000,user@example.com,,67
5901,,twenty,NY,2021-01-01,50000,user@example.com,Good,46
5270,Bob,-5,new york,1 Jan 2021,fifty thousand,user.com,N/A,23
1129,,30,Delhi,2021/01/01,75000,user@@example,N/A,71
1305,Alice,45,,,75000,user@@example,N/A,66
4268,Alice,25,new york,2021/01/01,fifty thousand,user@@example,#Special@Char$,83
8580,Alice,150,DEL,2021-01-01,fifty thousand,user@example.com,N/A,21
9034,,-5,New York,,120000,user.com,,98
9882,Alic,25,delhi,2021/01/01,75000,user@@example,,68
1145,Ch@rlie,-5,NY,1 Jan 2021,120000,user@@example,Excellent!,13
4768,BOB,30,Delhi,1 Jan 2021,-1000,user.com,,75
8400,Ch@rlie,twenty,new york,01/01/2021,,user@@example,N/A,51
3275,Ch@rlie,,DEL,2021/01/01,,,#Special@Char$,58
1182,Alice,,,,50000,user@example.com,,47
5237,Ch@rlie,-5,DEL,,75000,,#Special@Char$,95
7658,,,,,-1000,,N/A,29
3253,Alic,twenty,New York,01/01/2021,,user@example.com,Good,41
2951,Bob,twenty,delhi,2021/01/01,-1000,,#Special@Char$,4
2675,Bob,,new york,1 Jan 2021,120000,,Good,27
3435,,25,Delhi,1 Jan 2021,-1000,user.com,#Special@Char$,23
3071,Ch@rlie,,Delhi,,75000,user.com,Good,64
3204,BOB,30,Delhi,1 Jan 2021,50000,user.com,Excellent!,78
3372,Charlie,twenty,DEL,,,user.com,,71
5855,Alice,45,new york,01/01/2021,75000,,Good,4
4449,BOB,twenty,NY,01/01/2021,50000,user.com,Good,6
9020,Bob,,Delhi,1 Jan 2021,,user@@example,,64
7691,Alic,,DEL,2021-01-01,,,Excellent!,93
4302,Ch@rlie,,new york,,,user@example.com,,16
9817,Charlie,,,2021/01/01,,,Excellent!,60
7156,,twenty,new york,01/01/2021,120000,user@@example,Excellent!,82
9056,,25,new york,2021/01/01,,user@example.com,#Special@Char$,89
8848,Bob,45,,01/01/2021,,user.com,Excellent!,69
5129,Bob,,,01/01/2021,120000,user@example.com,Good,7
3276,Bob,150,new york,2021/01/01,fifty thousand,user@example.com,,8
8514,,45,Delhi,2021/01/01,,,Good,75
4646,Bob,45,,1 Jan 2021,75000,,N/A,18
3147,,30,DEL,1 Jan 2021,75000,user@example.com,Good,25
7540,Alice,,new york,1 Jan 2021,50000,user.com,,6
3625,Charlie,,New York,01/01/2021,50000,user@@example,Good,39
9740,Alic,30,new york,2021-01-01,75000,user@@example,Good,6
6298,Alice,25,new york,1 Jan 2021,-1000,,#Special@Char$,87
3223,Charlie,-5,DEL,01/01/2021,,user.com,,45
8812,BOB,150,DEL,2021-01-01,-1000,,,59
1600,Alic,45,NY,1 Jan 2021,,user.com,,97
7221,Alice,150,New York,2021-01-01,120000,,,77
6051,Bob,150,delhi,,120000,user@example.com,Good,29
